CODCATEGORIAECONOMICA;CODELEMENTODESPESA;CODGRUPONATUREZADESPESA;CODMODALIDADEAPLICACAO;CODORGAO;CODSUBELEMENTODESPESA;CATEGORIAECONOMICA;GRUPONATUREZADESPESA;MODALIDADEAPLICACAO;ELEMENTODESPESA;SUBELEMENTODESPESA;EXERCICIO;ANOMESEMISSAO;ANOEMISSAO;MESEMISSAO;NOMEORGAO;VALORLIQUIDADO;CODACAO;ACAO;CODPROGRAMA;PROGRAMA;VALORPAGO;VALOREMPENHADO
3;11;50;90;3301;10;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Vencimentos e Salários";2019;201907;2019;7;"GAB. SEC. DE  INDUS, COMÉRCIO E SERVIÇOS";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";688920,7;665688,24
3;11;50;90;3301;12;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Demais Descontos - Pessoal Civil";2019;201907;2019;7;"GAB. SEC. DE  INDUS, COMÉRCIO E SERVIÇOS";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";350,99;350,99
3;11;50;90;3301;13;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"IRRF - Pessoal Civil";2019;201907;2019;7;"GAB. SEC. DE  INDUS, COMÉRCIO E SERVIÇOS";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";195060,02;197318,07
3;11;50;90;3301;14;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Contribuições para o Fundo de Previdência Estadual - Ativo Civil";2019;201907;2019;7;"GAB. SEC. DE  INDUS, COMÉRCIO E SERVIÇOS";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";85924,13;87542,36
3;11;50;90;3301;15;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Contribuições para IPASGOSAÚDE";2019;201907;2019;7;"GAB. SEC. DE  INDUS, COMÉRCIO E SERVIÇOS";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";29878,48;33476,73
3;11;50;90;3301;16;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Gratificação Adicional-Anuênio, Qüinqüênio e Gratificação Trienal";2019;201907;2019;7;"GAB. SEC. DE  INDUS, COMÉRCIO E SERVIÇOS";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";60945,35;68768,17
3;11;50;90;3301;17;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Férias - Abono CLT";2019;201907;2019;7;"GAB. SEC. DE  INDUS, COMÉRCIO E SERVIÇOS";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";74559,03;33205,27
3;11;50;90;3301;18;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"INSS - Empregado";2019;201907;2019;7;"GAB. SEC. DE  INDUS, COMÉRCIO E SERVIÇOS";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;48319,86
3;11;50;90;3301;19;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Consignação - Pensão Alimentícia";2019;201907;2019;7;"GAB. SEC. DE  INDUS, COMÉRCIO E SERVIÇOS";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";11621,73;14882,08
3;11;50;90;3301;20;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Consignação - Empréstimos Financeiros";2019;201907;2019;7;"GAB. SEC. DE  INDUS, COMÉRCIO E SERVIÇOS";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";78635,08;84415,33
3;11;50;90;3301;21;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Consignação - Associação Classe";2019;201907;2019;7;"GAB. SEC. DE  INDUS, COMÉRCIO E SERVIÇOS";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";2583,36;2445,27
3;11;50;90;3301;39;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Contribuições para os Fundos de Previdência de Municípios - Ativo Civil";2019;201907;2019;7;"GAB. SEC. DE  INDUS, COMÉRCIO E SERVIÇOS";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;228,87
3;11;50;90;3361;1;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"13º Salário";2019;201907;2019;7;"AGÊNCIA ESTADUAL DE TURISMO";15620,23;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";15620,23;15620,23
3;11;50;90;3361;7;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Gratificação por Exercício de Cargo";2019;201907;2019;7;"AGÊNCIA ESTADUAL DE TURISMO";35383;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";35383;35383
3;11;50;90;3361;10;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Vencimentos e Salários";2019;201907;2019;7;"AGÊNCIA ESTADUAL DE TURISMO";153942,64;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";153942,64;153942,64
3;11;50;90;3361;13;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"IRRF - Pessoal Civil";2019;201907;2019;7;"AGÊNCIA ESTADUAL DE TURISMO";44707,26;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";44707,26;44707,26
3;11;50;90;3361;14;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Contribuições para o Fundo de Previdência Estadual - Ativo Civil";2019;201907;2019;7;"AGÊNCIA ESTADUAL DE TURISMO";7985,89;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";7244,15;7985,89
3;11;50;90;3361;15;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Contribuições para IPASGOSAÚDE";2019;201907;2019;7;"AGÊNCIA ESTADUAL DE TURISMO";8113,74;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";7021,92;8113,74
3;11;50;90;3361;16;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Gratificação Adicional-Anuênio, Qüinqüênio e Gratificação Trienal";2019;201907;2019;7;"AGÊNCIA ESTADUAL DE TURISMO";25023,47;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";25023,47;25023,47
3;11;50;90;3361;17;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Férias - Abono CLT";2019;201907;2019;7;"AGÊNCIA ESTADUAL DE TURISMO";38614,03;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";38614,03;38614,03
3;11;50;90;3361;18;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"INSS - Empregado";2019;201907;2019;7;"AGÊNCIA ESTADUAL DE TURISMO";17567,67;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";17567,45;17567,67
3;11;50;90;3361;19;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Consignação - Pensão Alimentícia";2019;201907;2019;7;"AGÊNCIA ESTADUAL DE TURISMO";469,06;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";469,06;469,06
3;11;50;90;3361;20;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Consignação - Empréstimos Financeiros";2019;201907;2019;7;"AGÊNCIA ESTADUAL DE TURISMO";19843,41;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";15063,57;19843,41
3;11;50;90;3361;39;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Contribuições para os Fundos de Previdência de Municípios - Ativo Civil";2019;201907;2019;7;"AGÊNCIA ESTADUAL DE TURISMO";150,41;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";300,82;150,41
3;11;50;90;3362;1;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"13º Salário";2019;201907;2019;7;"JUNTA COMERCIAL DO EST. DE GOIAS-JUCEG";25381,02;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";25381,02;25381,02
3;11;50;90;3362;3;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Férias - Abono";2019;201907;2019;7;"JUNTA COMERCIAL DO EST. DE GOIAS-JUCEG";52982,69;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";52982,69;52982,69
3;11;50;90;3362;7;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Gratificação por Exercício de Cargo";2019;201907;2019;7;"JUNTA COMERCIAL DO EST. DE GOIAS-JUCEG";122392,78;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";122392,78;122392,78
3;11;50;90;3362;10;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Vencimentos e Salários";2019;201907;2019;7;"JUNTA COMERCIAL DO EST. DE GOIAS-JUCEG";257939,02;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";257939,02;257939,02
3;11;50;90;3362;13;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"IRRF - Pessoal Civil";2019;201907;2019;7;"JUNTA COMERCIAL DO EST. DE GOIAS-JUCEG";76013,66;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";76013,66;76013,66
3;11;50;90;3362;14;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Contribuições para o Fundo de Previdência Estadual - Ativo Civil";2019;201907;2019;7;"JUNTA COMERCIAL DO EST. DE GOIAS-JUCEG";35988,27;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";35988,27;34088,17
3;11;50;90;3362;15;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Contribuições para IPASGOSAÚDE";2019;201907;2019;7;"JUNTA COMERCIAL DO EST. DE GOIAS-JUCEG";25712,8;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";25712,8;24419,63
3;11;50;90;3362;16;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Gratificação Adicional-Anuênio, Qüinqüênio e Gratificação Trienal";2019;201907;2019;7;"JUNTA COMERCIAL DO EST. DE GOIAS-JUCEG";44897,29;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";44897,29;44897,29
3;11;50;90;3362;18;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"INSS - Empregado";2019;201907;2019;7;"JUNTA COMERCIAL DO EST. DE GOIAS-JUCEG";33701,73;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";33701,73;33701,73
3;11;50;90;3362;19;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Consignação - Pensão Alimentícia";2019;201907;2019;7;"JUNTA COMERCIAL DO EST. DE GOIAS-JUCEG";845,93;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";845,93;845,93
3;11;50;90;3362;20;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Consignação - Empréstimos Financeiros";2019;201907;2019;7;"JUNTA COMERCIAL DO EST. DE GOIAS-JUCEG";40100,01;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";40100,01;43255,07
3;11;50;90;4001;1;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"13º Salário";2019;201907;2019;7;"GAB. DO CHEFE DA SECRETARIA-GERAL DA GOV";26000;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;26000
3;11;50;90;4001;3;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Férias - Abono";2019;201907;2019;7;"GAB. DO CHEFE DA SECRETARIA-GERAL DA GOV";1212,4;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;1212,4
3;11;50;90;4001;7;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Gratificação por Exercício de Cargo";2019;201907;2019;7;"GAB. DO CHEFE DA SECRETARIA-GERAL DA GOV";64876,68;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;64876,68
3;11;50;90;4001;10;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Vencimentos e Salários";2019;201907;2019;7;"GAB. DO CHEFE DA SECRETARIA-GERAL DA GOV";5391,37;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;5391,37
3;11;50;90;4001;13;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"IRRF - Pessoal Civil";2019;201907;2019;7;"GAB. DO CHEFE DA SECRETARIA-GERAL DA GOV";19002,56;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;19002,56
3;11;50;90;4001;14;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Contribuições para o Fundo de Previdência Estadual - Ativo Civil";2019;201907;2019;7;"GAB. DO CHEFE DA SECRETARIA-GERAL DA GOV";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;547,21
3;11;50;90;4001;16;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Gratificação Adicional-Anuênio, Qüinqüênio e Gratificação Trienal";2019;201907;2019;7;"GAB. DO CHEFE DA SECRETARIA-GERAL DA GOV";1505,86;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;1505,86
3;11;50;90;4001;18;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"INSS - Empregado";2019;201907;2019;7;"GAB. DO CHEFE DA SECRETARIA-GERAL DA GOV";4488,78;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;4488,78
3;11;50;90;4001;21;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Consignação - Associação Classe";2019;201907;2019;7;"GAB. DO CHEFE DA SECRETARIA-GERAL DA GOV";35,57;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;35,57
3;11;50;90;4001;39;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"Contribuições para os Fundos de Previdência de Municípios - Ativo Civil";2019;201907;2019;7;"GAB. DO CHEFE DA SECRETARIA-GERAL DA GOV";630,63;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;630,63
3;12;50;90;1101;5;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"Soldos / Vencimentos / Subsídios";2019;201907;2019;7;"GABINETE DO SECRETÁRIO DA CASA CIVIL";10241,74;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";8293,88;10241,74
3;12;50;90;1101;8;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"Demais Descontos - Pessoal Militar";2019;201907;2019;7;"GABINETE DO SECRETÁRIO DA CASA CIVIL";83,86;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";83,86;83,86
3;12;50;90;1101;9;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"IRRF - Pessoal Militar";2019;201907;2019;7;"GABINETE DO SECRETÁRIO DA CASA CIVIL";2785,69;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";2250,03;2785,69
3;12;50;90;1101;10;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"Contribuições para o Fundo de Previdência Estadual - Ativo Militar";2019;201907;2019;7;"GABINETE DO SECRETÁRIO DA CASA CIVIL";1181,88;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";1181,88;1181,88
3;12;50;90;1101;11;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"Contribuições para IPASGOSAÚDE";2019;201907;2019;7;"GABINETE DO SECRETÁRIO DA CASA CIVIL";855,78;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";704,02;855,78
3;12;50;90;1101;15;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"Consignação - Associação de Classe";2019;201907;2019;7;"GABINETE DO SECRETÁRIO DA CASA CIVIL";71;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";49;71
3;12;50;90;1401;10;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"Contribuições para o Fundo de Previdência Estadual - Ativo Militar";2019;201907;2019;7;"GAB. DO PROC. GERAL DO ESTADO";3903,13;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";2997,07;3903,13
3;12;50;90;1701;3;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"Adicionais de Insalubridade / Risco à Vida / Saúde";2019;201907;2019;7;"GAB. SECRETÁRIO DE ESTADO DA ECONOMIA";10222,5;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";10902,5;10222,5
3;12;50;90;1762;10;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"Contribuições para o Fundo de Previdência Estadual - Ativo Militar";2019;201907;2019;7;"GOIÁS PREVIDÊNCIA - GOIASPREV";3485,02;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";6970,04;3485,02
3;12;50;90;1762;13;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"Consignação - Pensão Alimentícia";2019;201907;2019;7;"GOIÁS PREVIDÊNCIA - GOIASPREV";0;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";4690,7;3401,81
3;12;50;90;1861;8;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"Demais Descontos - Pessoal Militar";2019;201907;2019;7;IPASGO;122,6;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";122,6;122,6
3;12;50;90;1861;10;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"Contribuições para o Fundo de Previdência Estadual - Ativo Militar";2019;201907;2019;7;IPASGO;1798,27;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";1798,27;1798,27
3;12;50;90;1901;8;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"Demais Descontos - Pessoal Militar";2019;201907;2019;7;"GAB. DO SECRETARIO DE GOVERNO";113,26;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";113,26;113,26
3;12;50;90;1901;10;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"Contribuições para o Fundo de Previdência Estadual - Ativo Militar";2019;201907;2019;7;"GAB. DO SECRETARIO DE GOVERNO";1181,88;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";1181,88;1181,88
3;12;50;90;2161;10;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"Contribuições para o Fundo de Previdência Estadual - Ativo Militar";2019;201907;2019;7;GOINFRA;;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";3596,54;
3;12;50;90;2401;5;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"Soldos / Vencimentos / Subsídios";2019;201907;2019;7;"GAB. SECRETÁRIO DE ESTADO DA EDUCAÇÃO";12877,06;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";13922,77;12877,06
3;12;50;90;2401;8;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"Demais Descontos - Pessoal Militar";2019;201907;2019;7;"GAB. SECRETÁRIO DE ESTADO DA EDUCAÇÃO";158,17;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";158,17;158,17
3;12;50;90;2401;9;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"IRRF - Pessoal Militar";2019;201907;2019;7;"GAB. SECRETÁRIO DE ESTADO DA EDUCAÇÃO";6955,28;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";6061,33;6955,28
3;12;50;90;2401;10;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"Contribuições para o Fundo de Previdência Estadual - Ativo Militar";2019;201907;2019;7;"GAB. SECRETÁRIO DE ESTADO DA EDUCAÇÃO";3485,02;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";3485,02;3485,02
3;12;50;90;2401;11;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"Contribuições para IPASGOSAÚDE";2019;201907;2019;7;"GAB. SECRETÁRIO DE ESTADO DA EDUCAÇÃO";855,78;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";704,02;855,78
3;12;50;90;2401;14;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"Consignação - Empréstimos Financeiros";2019;201907;2019;7;"GAB. SECRETÁRIO DE ESTADO DA EDUCAÇÃO";124;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";124;124
3;12;50;90;2601;10;"Despesas Correntes";"Despesas com Pessoal";"APLICACOES DIRETAS";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR";"Contribuições para o Fundo de Previdência Estadual - Ativo Militar";2019;201907;2019;7;"GAB. SEC. ESTADO DE ESPORTE E LAZER";1798,27;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";1798,27;1798,27
